Source,Pit,Context/Spit,Low Date,High Data,Type,Number,Weight
PotReportCottenham11.doc,8,7,1100,1900,EMW,2,3
PotReportCottenham11.doc,8,7,1100,1900,LMT,1,5
PotReportCottenham11.doc,8,7,1100,1900,VIC,8,8
PotReportCottenham11.doc,9,1,1100,1600,SHW,1,4
PotReportCottenham11.doc,9,1,1100,1600,GRE,2,6
PotReportCottenham11.doc,9,2,1150,1900,HG,1,3
PotReportCottenham11.doc,9,2,1150,1900,GRE,1,6
PotReportCottenham11.doc,9,2,1150,1900,TGE,1,7
PotReportCottenham11.doc,9,2,1150,1900,SS,1,1
PotReportCottenham11.doc,9,2,1150,1900,VIC,4,6
PotReportCottenham11.doc,9,3,1800,1900,VIC,1,1
PotReportCottenham11.doc,9,4,1550,1600,GRE,1,4
PotReportCottenham11.doc,9,5,1550,1600,GRE,1,1
PotReportHessett06.doc,TP1,2,1400,1900,LMT,5,35
PotReportHessett06.doc,TP1,2,1400,1900,Redware,1,14
PotReportHessett06.doc,TP1,2,1400,1900,Victorian,14,78
PotReportHessett06.doc,TP1,4,1800,1900,Victorian,15,60
PotReportHessett06.doc,TP1,5,1800,1900,Victorian,11,260
PotReportHessett06.doc,TP1,7,1800,1900,Victorian,9,112
PotReportHessett06.doc,TP2,1,1800,1900,Victorian,8,38
PotReportHessett06.doc,TP2,2,1200,1900,Glazed,1,1
PotReportHessett06.doc,TP2,2,1200,1900,"German
				Stoneware",2,10
PotReportHessett06.doc,TP2,2,1200,1900,Redware,4,13
PotReportHessett06.doc,TP2,2,1200,1900,Delft,2,14
PotReportHessett06.doc,TP2,2,1200,1900,Victorian,26,246
PotReportHessett06.doc,TP2,3,1400,1900,LMT,1,3
PotReportHessett06.doc,TP2,3,1400,1900,Manganese,1,5
PotReportHessett06.doc,TP2,3,1400,1900,Victorian,14,36
PotReportHessett06.doc,TP2,4,900,1900,Thetford,1,1
PotReportHessett06.doc,TP2,4,900,1900,Redware,1,5
PotReportHessett06.doc,TP2,4,900,1900,Victorian,10,31
PotReportHessett06.doc,TP2,5,1100,1900,EMW,1,8
PotReportHessett06.doc,TP2,5,1100,1900,LMT,2,9
PotReportHessett06.doc,TP2,5,1100,1900,Redware,2,21
PotReportHessett06.doc,TP2,5,1100,1900,Manganese,1,2
PotReportHessett06.doc,TP2,5,1100,1900,Victorian,17,41
PotReportHessett06.doc,TP2,6,900,1900,Thetford,1,2
PotReportHessett06.doc,TP2,6,900,1900,EMW,1,3
PotReportHessett06.doc,TP2,6,900,1900,Glazed,1,1
PotReportHessett06.doc,TP2,6,900,1900,Redware,1,3
PotReportHessett06.doc,TP2,6,900,1900,Delft,1,6
PotReportHessett06.doc,TP2,6,900,1900,Victorian,4,10
PotReportHessett06.doc,TP3,1,1800,1900,Victorian,3,5
PotReportHessett06.doc,TP3,2,1800,1900,Victorian,24,46
PotReportHessett06.doc,TP3,3,1800,1900,Victorian,23,49
PotReportHessett06.doc,TP3,4,1800,1900,Victorian,12,58
PotReportHessett06.doc,TP3,7,1550,1900,Redware,5,221
PotReportHessett06.doc,TP3,7,1550,1900,Delft,3,55
PotReportHessett06.doc,TP3,7,1550,1900,Eng Stone,3,48
PotReportHessett06.doc,TP3,7,1550,1900,Victorian,8,131
PotReportHessett06.doc,TP4,2,1550,1900,Redware,3,42
PotReportHessett06.doc,TP4,2,1550,1900,Victorian,6,31
PotReportHessett06.doc,TP4,3,1800,1900,Redware,3,35
PotReportHessett06.doc,TP4,3,1800,1900,Delft,1,1
PotReportHessett06.doc,TP4,3,1800,1900,Victorian,15,33
PotReportHessett06.doc,TP4,4,1400,1750,German Stoneware,2,45
PotReportHessett06.doc,TP4,4,1400,1750,LMT,1,8
PotReportHessett06.doc,TP4,4,1400,1750,Eng Stone,1,15
PotReportHessett06.doc,TP4,5,1100,1700,EMW,1,11
PotReportHessett06.doc,TP4,5,1100,1700,Glazed,1,2
PotReportHessett06.doc,TP4,5,1100,1700,German Stoneware,1,18
PotReportHessett06.doc,TP4,5,1100,1700,LMT,1,14
PotReportHessett06.doc,TP4,5,1100,1700,Redware,1,9
PotReportHessett06.doc,TP4,7,1100,1700,EMW,1,2
PotReportHessett06.doc,TP4,7,1100,1700,German Stoneware,1,2
PotReportHessett06.doc,TP5,1,1100,1900,EMW,2,10
PotReportHessett06.doc,TP5,1,1100,1900,Redware,1,1
PotReportHessett06.doc,TP5,1,1100,1900,Victorian,14,24
PotReportHessett06.doc,TP5,2,900,1900,Thetford,1,4
PotReportHessett06.doc,TP5,2,900,1900,EMW,4,20
PotReportHessett06.doc,TP5,2,900,1900,Glazed,2,8
PotReportHessett06.doc,TP5,2,900,1900,German Stoneware,1,2
PotReportHessett06.doc,TP5,2,900,1900,Redware,8,33
PotReportHessett06.doc,TP5,2,900,1900,Victorian,80,176
PotReportHessett06.doc,TP5,3,1100,1900,EMW,1,3
PotReportHessett06.doc,TP5,3,1100,1900,Glazed,2,5
PotReportHessett06.doc,TP5,3,1100,1900,German Stoneware,1,13
PotReportHessett06.doc,TP5,3,1100,1900,Redware,4,13
PotReportHessett06.doc,TP5,3,1100,1900,Victorian,31,133
PotReportHessett06.doc,TP5,4,1550,1900,Redware,7,37
PotReportHessett06.doc,TP5,4,1550,1900,Victorian,9,33
PotReportHessett06.doc,TP5,5,1100,1900,EMW,9,78
PotReportHessett06.doc,TP5,5,1100,1900,Glazed,1,3
PotReportHessett06.doc,TP5,5,1100,1900,LMT,7,74
PotReportHessett06.doc,TP5,5,1100,1900,Victorian,2,2
PotReportHessett06.doc,TP6,1,1800,1900,Victorian,8,18
PotReportHessett06.doc,TP6,3,1800,1900,Victorian,23,50
PotReportHessett06.doc,TP6,4,1800,1900,Redware,1,28
PotReportHessett06.doc,TP6,4,1800,1900,Victorian,7,18
PotReportHessett06.doc,TP6,5,1400,1900,LMT,1,37
PotReportHessett06.doc,TP6,5,1400,1900,Victorian,4,3
PotReportHessett06.doc,TP6,6,1100,1900,EMW,2,30
PotReportHessett06.doc,TP6,6,1100,1900,Victorian,2,68
PotReportHessett06.doc,TP6,7,1100,1400,EMW,1,5
PotReportHessett06.doc,TP6,7,1100,1400,Glazed,1,5
PotReportHessett06.doc,TP8,1,1800,1900,Victorian,3,13
PotReportHessett06.doc,TP8,2,1800,1900,Victorian,10,11
PotReportHessett06.doc,TP8,3,100,1900,Roman Grey,1,3
PotReportHessett06.doc,TP8,3,100,1900,Victorian,1,1
PotReportHessett06.doc,TP8,4,1800,1900,Victorian,3,6
PotReportHessett06.doc,TP9,1,1800,1900,Victorian,46,202
PotReportHessett06.doc,TP9,2,1600,1900,Delft,1,3
PotReportHessett06.doc,TP9,2,1600,1900,Creamware,1,7
PotReportHessett06.doc,TP9,2,1600,1900,Victorian,65,414
PotReportHessett06.doc,TP9,3,1550,1900,"German
				Stoneware",1,37
PotReportHessett06.doc,TP9,3,1550,1900,Redware,2,6
PotReportHessett06.doc,TP9,3,1550,1900,Manganese,1,3
PotReportHessett06.doc,TP9,3,1550,1900,Victorian,33,307
PotReportHessett06.doc,TP9,4,1500,1900,LMT,3,52
PotReportHessett06.doc,TP9,4,1500,1900,Redware,4,78
PotReportHessett06.doc,TP9,4,1500,1900,Delft,1,8
PotReportHessett06.doc,TP9,4,1500,1900,"Eng
				Stone",2,138
PotReportHessett06.doc,TP9,4,1500,1900,"White
				Stoneware",1,29
PotReportHessett06.doc,TP9,4,1500,1900,Creamware,23,251
PotReportHessett06.doc,TP9,4,1500,1900,Victorian,10,101
PotReportHessett06.doc,TP9,5,1550,1780,"German
				Stoneware",4,101
PotReportHessett06.doc,TP9,5,1550,1780,Redware,4,284
PotReportHessett06.doc,TP9,5,1550,1780,Delft,3,44
PotReportHessett06.doc,TP9,5,1550,1780,"Eng
				Stone",3,55
PotReportHessett06.doc,TP9,5,1550,1780,Creamware,20,236
PotReportHindringham07.doc,1,3,1500,1750,GS,1,5
PotReportHindringham07.doc,1,3,1500,1750,GRE,1,17
PotReportHindringham07.doc,1,4,1720,1780,SWSG,1,1
PotReportHindringham07.doc,1,5,850,1750,Thetford,1,5
PotReportHindringham07.doc,1,5,850,1750,GRIM,2,5
PotReportHindringham07.doc,1,5,850,1750,GRE,4,68
PotReportHindringham07.doc,1,5,850,1750,SWSG,1,2
PotReportHindringham07.doc,1,6,850,1550,Thetford,2,10
PotReportHindringham07.doc,1,6,850,1550,EMW,2,5
PotReportHindringham07.doc,1,6,850,1550,GRIM,1,2
PotReportHindringham07.doc,1,6,850,1550,GS,1,7
PotReportHindringham07.doc,2,1,1680,1900,SMW,1,3
PotReportHindringham07.doc,2,1,1680,1900,SWSG,1,1
PotReportHindringham07.doc,2,1,1680,1900,Victorian,11,13
PotReportHindringham07.doc,2,2,1550,1750,GRE,4,16
PotReportHindringham07.doc,2,2,1550,1750,SMW,1,3
PotReportHindringham07.doc,2,3,1100,1900,EMW,1,11
PotReportHindringham07.doc,2,3,1100,1900,GRE,1,11
PotReportHindringham07.doc,2,3,1100,1900,Victorian,32,72
PotReportHindringham07.doc,2,4,1680,1900,ES,1,1
PotReportHindringham07.doc,2,4,1680,1900,Victorian,19,42
PotReportHindringham07.doc,2,5,1550,1900,GRE,1,11
PotReportHindringham07.doc,2,5,1550,1900,ES,2,2
PotReportHindringham07.doc,2,5,1550,1900,Victorian,15,22
PotReportHindringham07.doc,2,6,1800,1900,Victorian,4,15
PotReportHindringham07.doc,3,1,1550,1750,GRE,1,34
PotReportHindringham07.doc,3,1,1550,1750,SMW,1,5
PotReportHindringham07.doc,3,2,1100,1900,EMW,1,1
PotReportHindringham07.doc,3,2,1100,1900,Victorian,1,1
PotReportHindringham07.doc,3,3,1100,1900,EMW,2,4
PotReportHindringham07.doc,3,3,1100,1900,GRE,2,2
PotReportHindringham07.doc,3,3,1100,1900,Victorian,2,9
PotReportHindringham07.doc,3,4,1100,1500,EMW,3,14
PotReportHindringham07.doc,3,4,1100,1500,CW,1,2
PotReportHindringham07.doc,3,5,850,1200,Thetford,10,25
PotReportHindringham07.doc,3,5,850,1200,EMW,2,8
PotReportHindringham07.doc,3,6,850,1100,Thetford,5,23
PotReportHindringham07.doc,4,1,1550,1900,GRE,3,37
PotReportHindringham07.doc,4,1,1550,1900,Victorian,10,25
PotReportHindringham07.doc,4,2,1800,1900,Victorian,13,29
PotReportHindringham07.doc,4,3,1200,1900,GRIM,2,4
PotReportHindringham07.doc,4,3,1200,1900,Victorian,15,24
PotReportHindringham07.doc,4,4,1800,1900,Victorian,10,12
PotReportHindringham07.doc,4,5,850,1900,Thetford,1,10
PotReportHindringham07.doc,4,5,850,1900,EMW,1,1
PotReportHindringham07.doc,4,5,850,1900,GRIM,1,1
PotReportHindringham07.doc,4,5,850,1900,GRE,1,2
PotReportHindringham07.doc,4,5,850,1900,Victorian,2,2
PotReportHindringham07.doc,4,6,1100,1400,EMW,1,4
PotReportHindringham07.doc,5,1,1800,1900,Victorian,2,2
PotReportHindringham07.doc,5,2,1200,1900,GRIM,1,3
PotReportHindringham07.doc,5,2,1200,1900,GS,1,1
PotReportHindringham07.doc,5,2,1200,1900,DW,1,2
PotReportHindringham07.doc,5,2,1200,1900,Victorian,9,6
PotReportHindringham07.doc,5,3,1200,1900,GRIM,1,7
PotReportHindringham07.doc,5,3,1200,1900,GRE,1,26
PotReportHindringham07.doc,5,3,1200,1900,Victorian,3,16
PotReportHindringham07.doc,5,4,1800,1900,Victorian,22,546
PotReportHindringham07.doc,6,1,1720,1900,SWSG,1,2
PotReportHindringham07.doc,6,1,1720,1900,Victorian,2,2
PotReportHindringham07.doc,6,2,1475,1900,CW,1,3
PotReportHindringham07.doc,6,2,1475,1900,GRE,1,4
PotReportHindringham07.doc,6,2,1475,1900,Victorian,1,10
PotReportHindringham07.doc,6,3,1475,1900,CW,1,2
PotReportHindringham07.doc,6,3,1475,1900,ES,1,3
PotReportHindringham07.doc,6,3,1475,1900,Victorian,24,42
PotReportHindringham07.doc,6,4,1475,1900,CW,2,5
PotReportHindringham07.doc,6,4,1475,1900,GS,1,8
PotReportHindringham07.doc,6,4,1475,1900,GRE,3,47
PotReportHindringham07.doc,6,4,1475,1900,Victorian,1,10
PotReportHindringham07.doc,6,5,1800,1900,Victorian,3,3
PotReportHindringham07.doc,7,1,1750,1900,ES,1,10
PotReportHindringham07.doc,7,1,1750,1900,Victorian,1,2
PotReportHindringham07.doc,7,3,1800,1900,Victorian,2,4
PotReportHindringham07.doc,7,5,1100,1400,Grimston,1,9
PotReportHindringham07.doc,8,1,1100,1900,EMW,1,4
PotReportHindringham07.doc,8,1,1100,1900,Victorian,8,8
PotReportHindringham07.doc,8,2,1550,1900,GRE,1,8
PotReportHindringham07.doc,8,2,1550,1900,Victorian,12,19
PotReportHindringham07.doc,8,3,1680,1900,ES,2,4
PotReportHindringham07.doc,8,3,1680,1900,Victorian,22,45
PotReportHindringham07.doc,8,4,1800,1900,Victorian,9,42
PotReportHindringham07.doc,8,6,1800,1900,Victorian,4,14
PotReportHindringham07.doc,8,7,1600,1900,DW,1,2
PotReportHindringham07.doc,8,7,1600,1900,Victorian,4,11
PotReportHindringham07.doc,9,2,1800,1900,Victorian,1,1
PotReportHindringham07.doc,9,3,1800,1900,Victorian,1,1
PotReportHindringham07.doc,10,2,1550,1900,GRE,2,7
PotReportHindringham07.doc,10,2,1550,1900,Victorian,8,8
PotReportHindringham07.doc,10,3,1550,1900,GRE,2,19
PotReportHindringham07.doc,10,3,1550,1900,SMW,1,9
PotReportHindringham07.doc,10,3,1550,1900,Victorian,6,17
PotReportHindringham07.doc,10,4,1550,1900,GRE,1,4
PotReportHindringham07.doc,10,4,1550,1900,Victorian,4,8
PotReportHindringham07.doc,10,5,850,1900,Thetford,1,4
PotReportHindringham07.doc,10,5,850,1900,GRIM,1,1
PotReportHindringham07.doc,10,5,850,1900,GRE,2,4
PotReportHindringham07.doc,10,5,850,1900,SMW,3,10
PotReportHindringham07.doc,10,5,850,1900,ES,1,5
PotReportHindringham07.doc,10,5,850,1900,Victorian,13,25
PotReportHindringham07.doc,10,6,1800,1900,Victorian,2,7
PotReportHindringham07.doc,10,7,850,1780,Thetford,1,3
PotReportHindringham07.doc,10,7,850,1780,DW,1,9
PotReportHindringham07.doc,10,7,850,1780,SWSG,1,1
PotReportHindringham07.doc,10,8,850,1100,Thetford,2,9
PotReportHindringham07.doc,10,9,850,1600,Thetford,1,3
PotReportHindringham07.doc,10,9,850,1600,EMW,1,19
PotReportHindringham07.doc,10,9,850,1600,GRE,1,2
PotReportHindringham07.doc,10,10,850,1100,Thetford,6,98
PotReportHindringham07.doc,10,11,850,1200,Thetford,2,5
PotReportHindringham07.doc,10,11,850,1200,EMW,1,2
PotReportHindringham07.doc,10,12,850,1200,Thetford,1,2
PotReportHindringham07.doc,10,12,850,1200,EMW,1,3
PotReportHindringham07.doc,11,2,1550,1900,GRE,1,5
PotReportHindringham07.doc,11,2,1550,1900,Victorian,1,1
PotReportHindringham07.doc,11,3,1800,1900,Victorian,1,1
PotReportHindringham07.doc,11,6,1100,1400,EMW,1,28
PotReportGarboldisham11.doc,1,1,1550,1900,GRE,1,5
PotReportGarboldisham11.doc,1,1,1550,1900,VIC,2,4
PotReportGarboldisham11.doc,1,2,1800,1900,GS,1,1
PotReportGarboldisham11.doc,1,2,1800,1900,GRE,5,11
PotReportGarboldisham11.doc,1,2,1800,1900,VIC,23,70
PotReportGarboldisham11.doc,1,3,900,1900,THET,1,29
PotReportGarboldisham11.doc,1,3,900,1900,GRIM,1,4
PotReportGarboldisham11.doc,1,3,900,1900,LMT,1,1
PotReportGarboldisham11.doc,1,3,900,1900,GRE,4,62
PotReportGarboldisham11.doc,1,3,900,1900,DW,1,6
PotReportGarboldisham11.doc,1,3,900,1900,SMW,2,12
PotReportGarboldisham11.doc,1,3,900,1900,VIC,5,18
PotReportGarboldisham11.doc,1,4,1500,1700,LMT,1,5
PotReportGarboldisham11.doc,1,4,1500,1700,GRE,2,8
PotReportGarboldisham11.doc,1,4,1500,1700,DW,1,3
PotReportGarboldisham11.doc,1,5,1550,1750,GRE,2,6
PotReportGarboldisham11.doc,1,5,1550,1750,DW,1,1
PotReportGarboldisham11.doc,1,5,1550,1750,SMW,2,5
PotReportGarboldisham11.doc,1,6,900,1750,THET,1,5
PotReportGarboldisham11.doc,1,6,900,1750,GRE,1,4
PotReportGarboldisham11.doc,1,6,900,1750,SMW,5,57
PotReportGarboldisham11.doc,2,2,1550,1900,GRE,2,26
PotReportGarboldisham11.doc,2,2,1550,1900,VIC,1,1
PotReportGarboldisham11.doc,2,3,1800,1900,VIC,3,11
PotReportGarboldisham11.doc,2,4,1550,1600,GRE,1,1
PotReportGarboldisham11.doc,2,5,1050,1900,EMW,1,2
PotReportGarboldisham11.doc,2,5,1050,1900,GRE,5,28
PotReportGarboldisham11.doc,2,5,1050,1900,SS,2,12
PotReportGarboldisham11.doc,2,5,1050,1900,SMW,1,3
PotReportGarboldisham11.doc,2,5,1050,1900,VIC,3,16
PotReportGarboldisham11.doc,2,6,1550,1900,GRE,2,22
PotReportGarboldisham11.doc,2,6,1550,1900,SMW,1,2
PotReportGarboldisham11.doc,2,6,1550,1900,VIC,2,3
PotReportGarboldisham11.doc,3,1,1500,1600,LMT,1,7
PotReportGarboldisham11.doc,3,3,450,1600,EMS,1,2
PotReportGarboldisham11.doc,3,3,450,1600,GRE,1,4
PotReportGarboldisham11.doc,3,4,900,1200,THET,3,16
PotReportGarboldisham11.doc,3,4,900,1200,SN,2,2
PotReportGarboldisham11.doc,3,4,900,1200,EMW,1,1
PotReportGarboldisham11.doc,3,6,-1200,1050,BA,1,4
PotReportGarboldisham11.doc,3,6,-1200,1050,THET,1,4
PotReportGarboldisham11.doc,4,1,100,1900,RB,1,5
PotReportGarboldisham11.doc,4,1,100,1900,THET,1,3
PotReportGarboldisham11.doc,4,1,100,1900,GRE,1,1
PotReportGarboldisham11.doc,4,1,100,1900,VIC,4,26
PotReportGarboldisham11.doc,4,2,900,1900,THET,1,2
PotReportGarboldisham11.doc,4,2,900,1900,LMT,1,1
PotReportGarboldisham11.doc,4,2,900,1900,GRE,1,1
PotReportGarboldisham11.doc,4,2,900,1900,SMW,2,2
PotReportGarboldisham11.doc,4,2,900,1900,VIC,3,8
PotReportGarboldisham11.doc,4,3,900,1900,THET,2,4
PotReportGarboldisham11.doc,4,3,900,1900,GRE,2,3
PotReportGarboldisham11.doc,4,3,900,1900,SMW,1,1
PotReportGarboldisham11.doc,4,3,900,1900,VIC,7,15
PotReportGarboldisham11.doc,4,4,100,1900,RB,1,2
PotReportGarboldisham11.doc,4,4,100,1900,GRE,1,1
PotReportGarboldisham11.doc,4,4,100,1900,EST,1,2
PotReportGarboldisham11.doc,4,4,100,1900,VIC,4,18
PotReportGarboldisham11.doc,4,5,900,1900,THET,1,4
PotReportGarboldisham11.doc,4,5,900,1900,EMW,1,14
PotReportGarboldisham11.doc,4,5,900,1900,GRIM,1,1
PotReportGarboldisham11.doc,4,5,900,1900,LMT,1,1
PotReportGarboldisham11.doc,4,5,900,1900,GRE,1,8
PotReportGarboldisham11.doc,4,5,900,1900,VIC,2,12
PotReportGarboldisham11.doc,5,2,1550,1900,GRE,1,18
PotReportGarboldisham11.doc,5,2,1550,1900,SMW,1,9
PotReportGarboldisham11.doc,5,2,1550,1900,VIC,1,3
PotReportGarboldisham11.doc,5,3,1550,1600,SMW,1,14
PotReportGarboldisham11.doc,6,1,1800,1900,VIC,1,1
PotReportGarboldisham11.doc,6,2,1050,1750,EMW,1,2
PotReportGarboldisham11.doc,6,2,1050,1750,GRE,2,4
PotReportGarboldisham11.doc,6,2,1050,1750,SMW,2,5
PotReportGarboldisham11.doc,6,3,1550,1900,GRE,1,28
PotReportGarboldisham11.doc,6,3,1550,1900,VIC,1,7
PotReportGarboldisham11.doc,6,4,1550,1900,GRE,1,5
PotReportGarboldisham11.doc,6,4,1550,1900,SMW,1,3
PotReportGarboldisham11.doc,6,4,1550,1900,VIC,3,13
PotReportGarboldisham11.doc,6,5,1550,1900,GRE,1,1
PotReportGarboldisham11.doc,6,5,1550,1900,EST,1,10
PotReportGarboldisham11.doc,6,5,1550,1900,VIC,2,12
PotReportGarboldisham11.doc,6,6,1550,1600,GRE,2,14
PotReportGarboldisham11.doc,7,1,1800,1900,VIC,1,12
PotReportGarboldisham11.doc,7,2,1680,1900,EST,1,3
PotReportGarboldisham11.doc,7,2,1680,1900,VIC,4,10
PotReportGarboldisham11.doc,7,3,1680,1900,EST,1,24
PotReportGarboldisham11.doc,7,3,1680,1900,VIC,12,20
PotReportGarboldisham11.doc,7,4,1800,1900,VIC,9,14
PotReportGarboldisham11.doc,7,5,1800,1900,VIC,1,1
PotReportGarboldisham11.doc,7,6,1680,1750,SMW,1,1
PotReportGarboldisham11.doc,7,7,1550,1600,GRE,1,2
PotReportGarboldisham11.doc,7,8,1800,1900,VIC,1,1
PotReportGarboldisham11.doc,8,1,1800,1900,EST,1,3
PotReportGarboldisham11.doc,8,1,1800,1900,VIC,5,18
PotReportGarboldisham11.doc,8,2,1800,1900,VIC,4,20
PotReportGarboldisham11.doc,8,3,1800,1900,VIC,14,114
PotReportGarboldisham11.doc,8,4,1680,1900,EST,1,20
PotReportGarboldisham11.doc,8,4,1680,1900,VIC,13,35
PotReportGarboldisham11.doc,8,5,1800,1900,VIC,11,25
PotReportGarboldisham11.doc,8,6,1800,1900,VIC,11,34
PotReportGarboldisham11.doc,8,7,1550,1900,GRE,1,15
PotReportGarboldisham11.doc,8,7,1550,1900,VIC,7,46
PotReportGarboldisham11.doc,8,8,1550,1900,GRE,4,115
PotReportGarboldisham11.doc,8,8,1550,1900,SMW,10,928
PotReportGarboldisham11.doc,8,8,1550,1900,VIC,11,41
PotReportGarboldisham11.doc,8,9,1680,1900,SMW,1,18
PotReportGarboldisham11.doc,8,9,1680,1900,VIC,7,46
PotReportGarboldisham11.doc,9,2,1550,1600,GRE,2,26
PotReportGarboldisham11.doc,9,3,1600,1700,HSW,1,20
PotReportGarboldisham11.doc,9,4,1100,1600,EMW,4,16
PotReportGarboldisham11.doc,9,4,1100,1600,GRIM,1,2
PotReportGarboldisham11.doc,9,4,1100,1600,GRE,1,1
PotReportGarboldisham11.doc,9,5,1050,1200,EMW,2,12
PotReportGarboldisham11.doc,10,1,1800,1900,VIC,5,8
PotReportGarboldisham11.doc,10,2,1500,1900,LMT,1,8
PotReportGarboldisham11.doc,10,2,1500,1900,VIC,18,91
PotReportGarboldisham11.doc,10,3,1500,1900,LMT,1,2
PotReportGarboldisham11.doc,10,3,1500,1900,VIC,11,16
PotReportGarboldisham11.doc,10,4,1500,1900,LMT,1,3
PotReportGarboldisham11.doc,10,4,1500,1900,GRE,4,11
PotReportGarboldisham11.doc,10,4,1500,1900,VIC,2,7
PotReportGarboldisham11.doc,10,5,1550,1600,GRE,6,14
PotReportGarboldisham11.doc,10,6,1680,1750,SMW,2,7
PotReportGarboldisham11.doc,11,1,1800,1900,VIC,1,4
PotReportGarboldisham11.doc,11,2,100,400,RB,1,4
PotReportGarboldisham11.doc,12,2,1050,1900,EMW,1,7
PotReportGarboldisham11.doc,12,2,1050,1900,LMT,1,3
PotReportGarboldisham11.doc,12,2,1050,1900,GRE,5,13
PotReportGarboldisham11.doc,12,2,1050,1900,SMW,3,14
PotReportGarboldisham11.doc,12,2,1050,1900,VIC,11,24
PotReportGarboldisham11.doc,12,3,1680,1900,EST,1,8
PotReportGarboldisham11.doc,12,3,1680,1900,VIC,1,2
PotReportHessett08.doc,1,2,1800,1900,Victorian,1,1
PotReportHessett08.doc,1,3,1800,1900,Victorian,4,5
PotReportHessett08.doc,1,4,1800,1900,Victorian,2,2
PotReportHessett08.doc,2,1,850,1100,THET,1,3
PotReportHessett08.doc,2,2,850,1900,THET,3,8
PotReportHessett08.doc,2,2,850,1900,EMW,4,14
PotReportHessett08.doc,2,2,850,1900,Victorian,2,2
PotReportHessett08.doc,2,3,850,1400,THET,2,7
PotReportHessett08.doc,2,3,850,1400,EMW,12,57
PotReportHessett08.doc,2,4,100,1100,RB,1,1
PotReportHessett08.doc,2,4,100,1100,THET,1,8
PotReportHessett08.doc,3,2,850,1100,THET,1,2
PotReportHessett08.doc,3,3,850,1750,THET,1,2
PotReportHessett08.doc,3,3,850,1750,EMW,1,2
PotReportHessett08.doc,3,3,850,1750,GS,1,46
PotReportHessett08.doc,3,3,850,1750,LMT,1,12
PotReportHessett08.doc,3,3,850,1750,GRE,1,2
PotReportHessett08.doc,3,4,1400,1750,LMT,2,8
PotReportHessett08.doc,3,4,1400,1750,GRE,1,19
PotReportHessett08.doc,4,2,1680,1900,MW,1,1
PotReportHessett08.doc,4,2,1680,1900,Victorian,7,27
PotReportHessett08.doc,4,4,1550,1750,GRE,39,632
PotReportHessett08.doc,5,1,1100,1900,EMW,1,2
PotReportHessett08.doc,5,1,1100,1900,Victorian,5,48
PotReportHessett08.doc,5,2,1100,1400,EMW,1,14
PotReportHessett08.doc,5,2,1100,1400,CHALK,1,4
PotReportHessett08.doc,6,2,1800,1900,Victorian,2,5
PotReportHessett08.doc,6,3,1550,1900,GRE,1,11
PotReportHessett08.doc,6,3,1550,1900,Victorian,10,126
PotReportHessett08.doc,7,1,1800,1900,Victorian,4,11
PotReportHessett08.doc,7,2,1800,1900,Victorian,2,8
PotReportHessett08.doc,7,3,1800,1900,Victorian,1,4
PotReportHessett08.doc,8,3,1600,1900,DW,1,1
PotReportHessett08.doc,8,3,1600,1900,MW,3,135
PotReportHessett08.doc,8,3,1600,1900,ES,2,9
PotReportHessett08.doc,8,3,1600,1900,Victorian,80,370
PotReportHessett08.doc,8,4,1550,1900,GRE,1,12
PotReportHessett08.doc,8,4,1550,1900,MW,1,4
PotReportHessett08.doc,8,4,1550,1900,Victorian,4,7
PotReportHessett08.doc,9,2,1550,1900,GRE,2,48
PotReportHessett08.doc,9,2,1550,1900,Victorian,63,194
PotReportHessett08.doc,9,3,1550,1900,GRE,4,88
PotReportHessett08.doc,9,3,1550,1900,ES,1,17
PotReportHessett08.doc,9,3,1550,1900,Victorian,54,324
PotReportHessett08.doc,9,4,1680,1900,ES,2,46
PotReportHessett08.doc,9,4,1680,1900,Victorian,15,83
PotReportHessett08.doc,10,1,1800,1900,Victorian,2,25
PotReportHessett08.doc,10,3,1550,1900,GRE,1,5
PotReportHessett08.doc,10,3,1550,1900,Victorian,1,1
PotReportHessett08.doc,11,1,1800,1900,Victorian,33,102
PotReportHessett08.doc,11,2,1800,1900,Victorian,40,130
PotReportHessett08.doc,12,1,1100,1900,EMW,2,8
PotReportHessett08.doc,12,1,1100,1900,Victorian,1,4
PotReportHessett08.doc,12,2,1100,1900,EMW,12,31
PotReportHessett08.doc,12,2,1100,1900,GRIM,1,1
PotReportHessett08.doc,12,2,1100,1900,Victorian,2,2
PotReportHessett08.doc,12,3,1100,1900,EMW,9,25
PotReportHessett08.doc,12,3,1100,1900,CHALK,1,8
PotReportHessett08.doc,12,3,1100,1900,MW,1,5
PotReportHessett08.doc,12,3,1100,1900,Victorian,2,2
PotReportUfford06.doc,1,1,1800,1900,Victorian,8,23
PotReportUfford06.doc,1,2,1800,1900,Victorian,1,2
PotReportUfford06.doc,1,3,1450,1900,Bourne,1,4
PotReportUfford06.doc,1,3,1450,1900,Redware,1,5
PotReportUfford06.doc,1,3,1450,1900,Victorian,3,44
PotReportUfford06.doc,1,5,1000,1400,Stamford,1,3
PotReportUfford06.doc,1,5,1000,1400,Lyveden B,1,4
PotReportUfford06.doc,1,5,1000,1400,Grimston,1,12
PotReportUfford06.doc,2,1,1690,1900,Manganese,1,2
PotReportUfford06.doc,2,3,1690,1900,Manganese,2,223
PotReportUfford06.doc,2,4,1200,1900,Grimston,1,7
